rm_key,Loan_Closed_Date,census_block_order_key,foa_mgmt_co_dim_key,owner_key,Principal Program Detail Code,Stmt_date,Financial Rating Letter Grade,DSC_Ratio_II,Current_Ratio,Total Total Funds Flow Prior to CE & D/S (Line 62),Total Replacement Reserve Reimbursements (Line 18A),Total Interest Income Earned on R/R and Special Escrow (Line 78),Total Gross Debt Service - Mortgage (MHFA) (Line 66),Total Gross Debt Service - Energy Loans (Line 68),Total Current Assets (Line 230),Total Current Liabilities (Line 280),Current Portion of Mortgage Payable (Line 251),Notes & Advances - due within 1 year (Line 252),Gross Sf Residential,Gross Sf Residential Communal,Gross Sf Residential Noncommunal,Gross Sf Commercial,Gross Sf Unfinished Space,Gross Sf Parking Structure,Square Footage Net Rentable,Square Footage Residential Net Rentable,Square Footage Commercial Net Rentable,Number Of Buildings,Number Of Predominant Stories,Number Of Elevators,Total Gross Sf Land,Total Gross Sf Buildings,Total Rental Units,Low Income Rental Units,Moderate Income Rental Units,Market Rate Rental Units,Non_revenue Rental Units,Elderly Restricted Rental Units,Unrestricted Rental Units,Student Rental Units,Other Restricted Rental Units,Fully Access Handicapped Rental Units,Partially Access Handicapped Rental Units,Average Bedroom Density,Studio Rental Units,One Bedroom Rental Units,Two Bedroom Rental Units,Three Bedroom Rental Units,Four Bedroom Rental Units,Five Bedroom Rental Units,Six Bedroom Rental Units
853,9/24/1979,407,159,73,S8NCON,12/31/1995,A,1.52,6.79,"523,816",0,"49,909","312,346",0,"1,054,134","201,427","46,216",0,"84,941","14,204","70,737",0,0,"5,743","68,072","68,072",0,1,6,2,"71,952","90,684",100,100,0,0,0,81,19,0,0,10,0,1.3,0,76,18,6,0,0,0
853,9/24/1979,407,159,73,S8NCON,12/31/1996,A,1.52,7.87,"529,320",0,"53,263","312,346",0,"1,161,403","197,548","49,913",0,"84,941","14,204","70,737",0,0,"5,743","68,072","68,072",0,1,6,2,"71,952","90,684",100,100,0,0,0,81,19,0,0,10,0,1.3,0,76,18,6,0,0,0
853,9/24/1979,407,159,73,S8NCON,12/31/1998,A,1.54,7.75,"535,925",0,"53,614","312,346",0,"1,334,396","230,294","58,219",0,"84,941","14,204","70,737",0,0,"5,743","68,072","68,072",0,1,6,2,"71,952","90,684",100,100,0,0,0,81,19,0,0,10,0,1.3,0,76,18,6,0,0,0
853,9/24/1979,407,159,73,S8NCON,12/31/2005,B,0.91,5.82,"468,938","157,757","27,085","312,346",0,"1,071,893","284,009","99,777",0,"84,941","14,204","70,737",0,0,"5,743","68,072","68,072",0,1,6,2,"71,952","90,684",100,100,0,0,0,81,19,0,0,10,0,1.3,0,76,18,6,0,0,0
855,4/27/1982,428,67,101,S8SUBR,12/31/2005,B,0.93,3.35,"565,421","50,200","3,531","549,290",0,"343,581","348,797","246,387",0,"86,054","1,234","84,820",0,0,0,"52,229","52,229",0,5,4,1,"162,493","86,054",86,85,0,1,0,80,6,0,0,7,0,1.17,5,67,8,6,0,0,0
855,4/27/1982,428,67,101,S8SUBR,12/31/2008,B,0.94,2.77,"565,081","47,098","2,693","549,290",0,"230,211","433,678","350,483",0,"86,054","1,234","84,820",0,0,0,"52,229","52,229",0,5,4,1,"162,493","86,054",86,85,0,1,0,80,6,0,0,7,0,1.17,5,67,8,6,0,0,0
855,4/27/1982,428,67,101,S8SUBR,12/31/2009,B,0.94,1.6,"573,015","55,348",336,"549,290",0,"136,982","479,773","394,169",0,"86,054","1,234","84,820",0,0,0,"52,229","52,229",0,5,4,1,"162,493","86,054",86,85,0,1,0,80,6,0,0,7,0,1.17,5,67,8,6,0,0,0
856,7/19/1979,820,257,124,S8SUBR,12/31/2004,A,1.5,2.14,"1,398,716","348,283","31,996","680,325",0,"1,015,237","1,150,642","675,583",0,0,0,0,0,0,0,"123,250","123,250",0,6,6,4,"54,491","185,970",183,183,0,0,0,22,161,0,0,9,0,1.03,18,141,24,0,0,0,0
856,7/19/1979,820,257,124,S8SUBR,12/31/1997,A,1.65,3.65,"1,065,319","117,211","21,442","562,261",0,"1,210,653","530,804","199,034",0,0,0,0,0,0,0,"123,250","123,250",0,6,6,4,"54,491","185,970",183,183,0,0,0,22,161,0,0,9,0,1.03,18,141,24,0,0,0,0
856,7/19/1979,820,257,124,S8SUBR,12/31/2001,A,1.81,2.99,"1,330,995","63,130","26,612","687,069",0,"1,229,975","1,015,891","604,033",0,0,0,0,0,0,0,"123,250","123,250",0,6,6,4,"54,491","185,970",183,183,0,0,0,22,161,0,0,9,0,1.03,18,141,24,0,0,0,0
856,7/19/1979,820,257,124,S8SUBR,12/31/1999,A,2.37,6.59,"1,352,275",0,"21,592","562,260",0,"2,601,612","626,782","231,723",0,0,0,0,0,0,0,"123,250","123,250",0,6,6,4,"54,491","185,970",183,183,0,0,0,22,161,0,0,9,0,1.03,18,141,24,0,0,0,0
856,7/19/1979,820,257,124,S8SUBR,12/31/1998,A,2.41,5.29,"1,389,067","18,142","18,593","562,261",0,"1,874,865","569,062","214,757",0,0,0,0,0,0,0,"123,250","123,250",0,6,6,4,"54,491","185,970",183,183,0,0,0,22,161,0,0,9,0,1.03,18,141,24,0,0,0,0
856,7/19/1979,820,257,124,S8SUBR,12/31/2000,A,2.49,8.75,"1,436,719",0,"37,384","562,260",0,"3,213,811","617,319","250,029",0,0,0,0,0,0,0,"123,250","123,250",0,6,6,4,"54,491","185,970",183,183,0,0,0,22,161,0,0,9,0,1.03,18,141,24,0,0,0,0
856,7/19/1979,820,257,124,S8SUBR,12/31/2005,C,0.65,2.09,"1,131,914","428,660","16,709","1,050,710",0,"1,086,205","1,199,701","679,343",0,0,0,0,0,0,0,"123,250","123,250",0,6,6,4,"54,491","185,970",183,183,0,0,0,22,161,0,0,9,0,1.03,18,141,24,0,0,0,0
857,9/27/1979,517,229,15,S8SUBR,12/31/2002,A,1.54,3.2,"523,596","38,580","9,335","308,081",0,"320,373","178,686","78,639",0,0,0,0,0,0,0,"64,300","64,300",0,1,4,1,"123,295","90,221",94,93,0,0,1,91,3,0,0,10,0,1.15,0,83,8,3,0,0,0
857,9/27/1979,517,229,15,S8SUBR,12/31/2004,A,1.68,4.42,"570,632","47,287","6,630","308,081",0,"565,665","219,789","91,724",0,0,0,0,0,0,0,"64,300","64,300",0,1,4,1,"123,295","90,221",94,93,0,0,1,91,3,0,0,10,0,1.15,0,83,8,3,0,0,0
857,9/27/1979,517,229,15,S8SUBR,12/31/2008,C,0.86,3.02,"557,385","67,095","5,424","564,760",0,"569,116","437,433","248,893",0,0,0,0,0,0,0,"64,300","64,300",0,1,4,1,"123,295","90,221",94,93,0,0,1,91,3,0,0,10,0,1.15,0,83,8,3,0,0,0
857,9/27/1979,517,229,15,S8SUBR,12/31/2007,B,0.93,3.6,"686,181","246,624","22,168","450,343",0,"561,005","397,018","241,357",0,0,0,0,0,0,0,"64,300","64,300",0,1,4,1,"123,295","90,221",94,93,0,0,1,91,3,0,0,10,0,1.15,0,83,8,3,0,0,0
862,9/20/1979,111,83,75,S8SUBR,12/31/1995,A,1.84,9.31,"585,476","13,455","23,770","298,546",0,"903,735","140,981","43,873",0,"78,052","16,110","61,942","14,950","1,806",0,"73,895","58,945","14,950",1,6,1,"33,178","94,808",85,85,0,0,0,85,0,0,0,9,0,1,6,73,6,0,0,0,0
862,9/20/1979,111,83,75,S8SUBR,12/31/1996,A,1.86,6.82,"594,918","14,827","24,759","298,546",0,"621,349","138,553","47,383",0,"78,052","16,110","61,942","14,950","1,806",0,"73,895","58,945","14,950",1,6,1,"33,178","94,808",85,85,0,0,0,85,0,0,0,9,0,1,6,73,6,0,0,0,0
862,9/20/1979,111,83,75,S8SUBR,12/31/1997,A,1.91,9.1,"643,905","46,063","26,207","298,546",0,"910,915","151,252","51,174",0,"78,052","16,110","61,942","14,950","1,806",0,"73,895","58,945","14,950",1,6,1,"33,178","94,808",85,85,0,0,0,85,0,0,0,9,0,1,6,73,6,0,0,0,0
862,9/20/1979,111,83,75,S8SUBR,12/31/2000,B,0.9,2.52,"600,592","214,024","25,089","403,825",0,"260,036","249,772","146,669",0,"78,052","16,110","61,942","14,950","1,806",0,"73,895","58,945","14,950",1,6,1,"33,178","94,808",85,85,0,0,0,85,0,0,0,9,0,1,6,73,6,0,0,0,0
862,9/20/1979,111,83,75,S8SUBR,12/31/1999,B,0.93,2.6,"612,696","135,556","24,439","486,548",0,"276,472","237,929","131,456",0,"78,052","16,110","61,942","14,950","1,806",0,"73,895","58,945","14,950",1,6,1,"33,178","94,808",85,85,0,0,0,85,0,0,0,9,0,1,6,73,6,0,0,0,0
864,7/9/1979,687,104,77,S8NCON,12/31/2004,A,1.55,3.15,"490,282","121,399",801,"236,912",0,"146,129","164,428","118,032",0,0,0,0,0,0,0,"35,268","35,268",0,9,2,0,"118,483","46,728",56,56,0,0,0,56,0,0,0,6,0,1.18,0,46,10,0,0,0,0
864,7/9/1979,687,104,77,S8NCON,12/31/2006,A,1.57,4.38,"411,014",0,"7,895","256,373",0,"554,151","263,857","137,417",0,0,0,0,0,0,0,"35,268","35,268",0,9,2,0,"118,483","46,728",56,56,0,0,0,56,0,0,0,6,0,1.18,0,46,10,0,0,0,0
864,7/9/1979,687,104,77,S8NCON,12/31/2005,C,0.69,4.3,"299,626","177,736","1,753","174,758",0,"198,763","173,548","127,356",0,0,0,0,0,0,0,"35,268","35,268",0,9,2,0,"118,483","46,728",56,56,0,0,0,56,0,0,0,6,0,1.18,0,46,10,0,0,0,0
864,7/9/1979,687,104,77,S8NCON,12/31/2001,B,0.96,1.04,"348,805","42,466","1,827","316,566",0,"46,195","193,828","149,227",0,0,0,0,0,0,0,"35,268","35,268",0,9,2,0,"118,483","46,728",56,56,0,0,0,56,0,0,0,6,0,1.18,0,46,10,0,0,0,0
865,9/25/1984,730,229,77,SOFT,12/31/2001,D,0.89,0.59,"642,481","65,144","7,901","638,082",0,"108,655","333,226","148,340",0,"93,598","14,464","79,134",0,0,"3,732","75,196","75,196",0,3,6,2,"435,600","97,330",100,25,0,75,0,0,100,0,0,5,0,1.41,0,68,23,9,0,0,0
865,9/25/1984,730,229,77,SOFT,12/31/2005,D,0.94,0.52,"655,940","55,146",494,"638,082",0,"104,653","428,243","225,166",0,"93,598","14,464","79,134",0,0,"3,732","75,196","75,196",0,3,6,2,"435,600","97,330",100,25,0,75,0,0,100,0,0,5,0,1.41,0,68,23,9,0,0,0
865,9/25/1984,730,229,77,SOFT,12/31/2009,C,0.97,0.52,"669,656","52,243",249,"638,082",0,"118,200","568,045","341,831",0,"93,598","14,464","79,134",0,0,"3,732","75,196","75,196",0,3,6,2,"435,600","97,330",100,25,0,75,0,0,100,0,0,5,0,1.41,0,68,23,9,0,0,0
865,9/25/1984,730,229,77,SOFT,12/31/2004,D,0.98,0.92,"693,160","69,310","1,194","638,082",0,"179,496","398,528","202,854",0,"93,598","14,464","79,134",0,0,"3,732","75,196","75,196",0,3,6,2,"435,600","97,330",100,25,0,75,0,0,100,0,0,5,0,1.41,0,68,23,9,0,0,0
865,9/25/1984,730,229,77,SOFT,12/31/1997,C,0.99,0.65,"686,013","41,135","12,302","638,082",0,"87,216","231,746","97,742",0,"93,598","14,464","79,134",0,0,"3,732","75,196","75,196",0,3,6,2,"435,600","97,330",100,25,0,75,0,0,100,0,0,5,0,1.41,0,68,23,9,0,0,0
865,9/25/1984,730,229,77,SOFT,12/31/2002,D,0.99,0.54,"748,032","113,073","3,341","638,082",0,"92,366","336,983","164,650",0,"93,598","14,464","79,134",0,0,"3,732","75,196","75,196",0,3,6,2,"435,600","97,330",100,25,0,75,0,0,100,0,0,5,0,1.41,0,68,23,9,0,0,0
865,9/25/1984,730,229,77,SOFT,12/31/2003,D,0.99,0.53,"694,151","59,008","1,689","638,082",0,"92,820","359,042","182,756",0,"93,598","14,464","79,134",0,0,"3,732","75,196","75,196",0,3,6,2,"435,600","97,330",100,25,0,75,0,0,100,0,0,5,0,1.41,0,68,23,9,0,0,0
865,9/25/1984,730,229,77,SOFT,12/31/2008,B,1,0.74,"677,254","35,784",591,"638,082",0,"123,241","475,151","307,949",0,"93,598","14,464","79,134",0,0,"3,732","75,196","75,196",0,3,6,2,"435,600","97,330",100,25,0,75,0,0,100,0,0,5,0,1.41,0,68,23,9,0,0,0
865,9/25/1984,730,229,77,SOFT,12/31/1996,B,1.01,0.68,"736,919","78,646","12,412","638,082",0,"87,823","216,613","88,064",0,"93,598","14,464","79,134",0,0,"3,732","75,196","75,196",0,3,6,2,"435,600","97,330",100,25,0,75,0,0,100,0,0,5,0,1.41,0,68,23,9,0,0,0
865,9/25/1984,730,229,77,SOFT,12/31/1995,B,1.03,0.49,"696,957","29,674","13,049","638,082",0,"75,343","238,154","85,429",0,"93,598","14,464","79,134",0,0,"3,732","75,196","75,196",0,3,6,2,"435,600","97,330",100,25,0,75,0,0,100,0,0,5,0,1.41,0,68,23,9,0,0,0
865,9/25/1984,730,229,77,SOFT,12/31/2006,B,1.08,0.82,"704,311","16,855",494,"638,082",0,"139,401","419,666","249,933",0,"93,598","14,464","79,134",0,0,"3,732","75,196","75,196",0,3,6,2,"435,600","97,330",100,25,0,75,0,0,100,0,0,5,0,1.41,0,68,23,9,0,0,0
865,9/25/1984,730,229,77,SOFT,12/31/1998,B,1.11,0.97,"748,750","32,092","11,072","638,082",0,"158,774","272,649","108,484",0,"93,598","14,464","79,134",0,0,"3,732","75,196","75,196",0,3,6,2,"435,600","97,330",100,25,0,75,0,0,100,0,0,5,0,1.41,0,68,23,9,0,0,0
866,2/23/1979,670,148,111,S8NCON,12/31/2000,A,1.64,5.39,"546,299","24,219","14,012","310,671",0,"198,767","126,499","89,606",0,"60,420","4,190","56,230",0,0,0,"43,360","43,360",0,3,3,0,0,"60,420",61,60,0,0,1,42,19,0,0,6,0,1.31,0,42,19,0,0,0,0
866,2/23/1979,670,148,111,S8NCON,12/31/1998,A,1.67,8.6,"401,091",0,"7,015","236,626",0,"261,058","107,148","76,775",0,"60,420","4,190","56,230",0,0,0,"43,360","43,360",0,3,3,0,0,"60,420",61,60,0,0,1,42,19,0,0,6,0,1.31,0,42,19,0,0,0,0
866,2/23/1979,670,148,111,S8NCON,2/28/2009,A,2.27,1.75,"66,231",0,119,"29,103",0,"338,909","208,424","15,232",0,"60,420","4,190","56,230",0,0,0,"43,360","43,360",0,3,3,0,0,"60,420",61,60,0,0,1,42,19,0,0,6,0,1.31,0,42,19,0,0,0,0
866,2/23/1979,670,148,111,S8NCON,12/31/2001,B,0.91,3.37,"466,590",0,"18,476","491,897",0,"187,207","298,565","243,016",0,"60,420","4,190","56,230",0,0,0,"43,360","43,360",0,3,3,0,0,"60,420",61,60,0,0,1,42,19,0,0,6,0,1.31,0,42,19,0,0,0,0
871,9/28/1979,499,148,111,S8NCON,12/31/1999,A,1.62,2.22,"1,078,176","113,712","14,927","585,480",0,"358,485","503,798","342,658",0,0,0,0,0,0,0,"83,590","83,590",0,4,3,0,"687,507","101,672",114,113,0,0,1,114,0,0,0,6,0,1.26,0,84,30,0,0,0,0
871,9/28/1979,499,148,111,S8NCON,12/31/2007,A,1.99,13.83,"1,284,339","103,281","10,848","586,633",0,"665,148","340,474","292,376",0,0,0,0,0,0,0,"83,590","83,590",0,4,3,0,"687,507","101,672",114,113,0,0,1,114,0,0,0,6,0,1.26,0,84,30,0,0,0,0
871,9/28/1979,499,148,111,S8NCON,12/31/2008,A,2.47,1.86,"1,132,822","185,879","5,573","380,640",0,"876,526","785,805","315,473",0,0,0,0,0,0,0,"83,590","83,590",0,4,3,0,"687,507","101,672",114,113,0,0,1,114,0,0,0,6,0,1.26,0,84,30,0,0,0,0
871,9/28/1979,499,148,111,S8NCON,12/31/2009,A,2.57,2.09,"998,998","18,215","2,327","380,640",0,"1,129,592","790,040","250,353",0,0,0,0,0,0,0,"83,590","83,590",0,4,3,0,"687,507","101,672",114,113,0,0,1,114,0,0,0,6,0,1.26,0,84,30,0,0,0,0
872,3/11/1981,769,148,111,S8NCON,12/31/1999,A,1.66,2.25,"1,399,346",0,"17,035","831,333",0,"316,866","340,504","199,927",0,"131,894","3,860","128,034",0,0,0,"91,262","91,262",0,2,5,2,"483,080","131,894",130,130,0,0,0,130,0,0,0,12,0,1.29,0,92,38,0,0,0,0
872,3/11/1981,769,148,111,S8NCON,12/31/2009,A,1.99,2.23,"1,334,538","11,254","5,977","661,032",0,"1,016,942","960,689","504,597",0,"131,894","3,860","128,034",0,0,0,"91,262","91,262",0,2,5,2,"483,080","131,894",130,130,0,0,0,130,0,0,0,12,0,1.29,0,92,38,0,0,0,0
873,11/7/1980,104,290,45,S8SUBR,12/31/1997,A,1.52,1.26,"1,159,414",0,"133,957","672,945",0,"514,465","593,362","185,604",0,0,0,0,0,0,0,"94,020","94,020",0,3,3,3,"705,263","125,280",160,160,0,0,0,160,0,0,0,16,7,1.09,0,145,15,0,0,0,0
873,11/7/1980,104,290,45,S8SUBR,12/31/1998,A,1.55,1.22,"1,190,826","21,125","129,187","672,945",0,"525,906","636,141","203,601",0,0,0,0,0,0,0,"94,020","94,020",0,3,3,3,"705,263","125,280",160,160,0,0,0,160,0,0,0,16,7,1.09,0,145,15,0,0,0,0
873,11/7/1980,104,290,45,S8SUBR,12/31/1995,A,1.61,1.3,"1,198,466","40,501","72,466","672,945",0,"546,117","575,494","154,230",0,0,0,0,0,0,0,"94,020","94,020",0,3,3,3,"705,263","125,280",160,160,0,0,0,160,0,0,0,16,7,1.09,0,145,15,0,0,0,0
873,11/7/1980,104,290,45,S8SUBR,12/31/1996,A,1.61,1.22,"1,170,252","10,883","75,656","672,945",0,"613,054","669,901","169,189",0,0,0,0,0,0,0,"94,020","94,020",0,3,3,3,"705,263","125,280",160,160,0,0,0,160,0,0,0,16,7,1.09,0,145,15,0,0,0,0
873,11/7/1980,104,290,45,S8SUBR,12/31/2007,C,0.88,15.05,"960,815",0,"106,277","967,661",0,"3,155,303","723,677","514,000",0,0,0,0,0,0,0,"94,020","94,020",0,3,3,3,"705,263","125,280",160,160,0,0,0,160,0,0,0,16,7,1.09,0,145,15,0,0,0,0
873,11/7/1980,104,290,45,S8SUBR,12/31/2000,B,1.26,0.92,"1,070,090","122,092","96,931","672,945",0,"146,643","404,169","245,020",0,0,0,0,0,0,0,"94,020","94,020",0,3,3,3,"705,263","125,280",160,160,0,0,0,160,0,0,0,16,7,1.09,0,145,15,0,0,0,0
875,11/21/1979,160,122,50,S8SUBR,12/31/2006,A,1.56,3.34,"1,821,106","448,003","23,539","866,980",0,"1,073,412","1,028,521","706,996",0,0,0,0,0,0,0,"105,270","105,270",0,4,4,4,"264,409","152,570",169,169,0,0,0,155,14,0,0,15,0,1.34,0,111,58,0,0,0,0
875,11/21/1979,160,122,50,S8SUBR,12/31/2007,A,1.7,2.69,"1,310,309","163,466","13,371","667,777",0,"864,391","528,769","207,502",0,0,0,0,0,0,0,"105,270","105,270",0,4,4,4,"264,409","152,570",169,169,0,0,0,155,14,0,0,15,0,1.34,0,111,58,0,0,0,0
875,11/21/1979,160,122,50,S8SUBR,12/31/2009,A,2.22,5.08,"1,385,886","121,316","3,358","567,832",0,"2,158,421","667,087","242,030",0,0,0,0,0,0,0,"105,270","105,270",0,4,4,4,"264,409","152,570",169,169,0,0,0,155,14,0,0,15,0,1.34,0,111,58,0,0,0,0
875,11/21/1979,160,122,50,S8SUBR,12/31/2008,A,2.25,4.08,"1,469,670","185,825","7,278","567,832",0,"1,606,594","617,508","224,102",0,0,0,0,0,0,0,"105,270","105,270",0,4,4,4,"264,409","152,570",169,169,0,0,0,155,14,0,0,15,0,1.34,0,111,58,0,0,0,0
877,1/9/1980,446,122,50,S8SUBR,12/31/1995,A,1.51,9.4,"1,659,528","57,957","86,864","1,004,817",0,"1,741,916","311,825","126,492",0,0,0,0,1,0,0,"168,331","168,330",1,2,5,5,"143,355","267,825",230,230,0,0,0,148,82,0,0,19,0,1.44,0,128,102,0,0,0,0
877,1/9/1980,446,122,50,S8SUBR,12/31/1996,A,1.52,8.75,"1,642,575","25,152","90,303","1,004,817",0,"1,955,052","360,151","136,612",0,0,0,0,1,0,0,"168,331","168,330",1,2,5,5,"143,355","267,825",230,230,0,0,0,148,82,0,0,19,0,1.44,0,128,102,0,0,0,0
877,1/9/1980,446,122,50,S8SUBR,12/31/1998,A,1.52,14.49,"1,685,929","72,983","90,377","1,004,817",0,"2,705,321","355,220","168,542",0,0,0,0,1,0,0,"168,331","168,330",1,2,5,5,"143,355","267,825",230,230,0,0,0,148,82,0,0,19,0,1.44,0,128,102,0,0,0,0
877,1/9/1980,446,122,50,S8SUBR,12/31/1997,A,1.54,11.79,"1,680,323","38,335","99,515","1,004,817",0,"2,320,823","352,706","155,917",0,0,0,0,1,0,0,"168,331","168,330",1,2,5,5,"143,355","267,825",230,230,0,0,0,148,82,0,0,19,0,1.44,0,128,102,0,0,0,0
877,1/9/1980,446,122,50,S8SUBR,12/31/2005,A,1.62,8.68,"1,796,639","117,780","36,461","1,013,817",0,"1,893,030","508,813","290,786",0,0,0,0,1,0,0,"168,331","168,330",1,2,5,5,"143,355","267,825",230,230,0,0,0,148,82,0,0,19,0,1.44,0,128,102,0,0,0,0
880,5/28/1980,355,229,15,S8NCON,12/31/2002,C,0.95,1.11,"608,740","24,608","2,755","609,850",0,"166,090","295,911","132,491","13,466",0,0,0,0,0,0,"109,340","109,340",0,28,2,0,"2,613,600","119,720",156,156,0,0,0,88,68,0,0,9,0,1.5,0,88,58,10,0,0,0
880,5/28/1980,355,229,15,S8NCON,12/31/1996,B,1.02,0.8,"665,367","112,046","13,468","528,563",0,"84,346","174,726","68,881",0,0,0,0,0,0,0,"109,340","109,340",0,28,2,0,"2,613,600","119,720",156,156,0,0,0,88,68,0,0,9,0,1.5,0,88,58,10,0,0,0
880,5/28/1980,355,229,15,S8NCON,12/31/1997,B,1.02,1.16,"617,777","61,391","13,714","528,563","5,772","489,839","506,058","84,755",0,0,0,0,0,0,0,"109,340","109,340",0,28,2,0,"2,613,600","119,720",156,156,0,0,0,88,68,0,0,9,0,1.5,0,88,58,10,0,0,0
882,4/30/1980,1218,160,136,S8NCON,12/31/2003,A,1.51,4.31,"1,211,466","126,792","10,010","709,403",0,"656,379","281,304","129,160",0,"142,053","8,125","133,928",0,0,0,"97,223","97,223",0,3,6,3,"169,901","142,053",162,162,0,0,0,150,12,0,0,22,0,1.02,38,99,13,8,4,0,0
882,4/30/1980,1218,160,136,S8NCON,12/31/2004,A,1.64,5.13,"1,156,779","174,964","6,472","595,854",0,"871,799","310,887","140,784",0,"142,053","8,125","133,928",0,0,0,"97,223","97,223",0,3,6,3,"169,901","142,053",162,162,0,0,0,150,12,0,0,22,0,1.02,38,99,13,8,4,0,0
882,4/30/1980,1218,160,136,S8NCON,12/31/2005,A,1.76,5.05,"1,269,125","216,267","6,223","595,854",0,"903,294","496,092","153,454","163,910","142,053","8,125","133,928",0,0,0,"97,223","97,223",0,3,6,3,"169,901","142,053",162,162,0,0,0,150,12,0,0,22,0,1.02,38,99,13,8,4,0,0
883,1/11/1980,1187,160,136,S8NCON,12/31/2000,A,1.77,3.29,"1,167,256","137,669","37,370","561,277",0,"686,153","467,871","259,197",0,0,0,0,0,0,0,"90,547","90,547",0,4,8,2,"106,703","139,104",159,159,0,0,0,143,16,0,0,10,0,1.19,0,130,27,2,0,0,0
883,1/11/1980,1187,160,136,S8NCON,12/31/2007,C,0.88,31.93,"922,351","76,033","10,643","950,801",0,"5,621,693","701,100","441,347","83,694",0,0,0,0,0,0,"90,547","90,547",0,4,8,2,"106,703","139,104",159,159,0,0,0,143,16,0,0,10,0,1.19,0,130,27,2,0,0,0
883,1/11/1980,1187,160,136,S8NCON,12/31/2002,B,1.45,0,"977,073","147,831","15,955","561,277",0,0,0,1,-1,0,0,0,0,0,0,"90,547","90,547",0,4,8,2,"106,703","139,104",159,159,0,0,0,143,16,0,0,10,0,1.19,0,130,27,2,0,0,0
884,10/12/1979,280,149,156,S8NCON,12/31/1995,A,1.51,2.57,"572,924",0,"12,804","370,828",0,"407,854","275,874","117,090",0,"98,900","2,437","96,463",0,0,0,"65,850","65,850",0,1,6,2,"243,936","98,900",101,100,0,0,1,100,1,0,0,6,0,1.21,0,80,21,0,0,0,0
884,10/12/1979,280,149,156,S8NCON,12/31/2002,A,1.64,2.41,"700,263","67,912","5,590","382,420",0,"466,988","393,512","199,370",0,"98,900","2,437","96,463",0,0,0,"65,850","65,850",0,1,6,2,"243,936","98,900",101,100,0,0,1,100,1,0,0,6,0,1.21,0,80,21,0,0,0,0
884,10/12/1979,280,149,156,S8NCON,12/31/2008,A,1.78,7.2,"1,655,625","83,509","44,591","859,040",0,"2,992,730","775,129","351,932","7,712","98,900","2,437","96,463",0,0,0,"65,850","65,850",0,1,6,2,"243,936","98,900",101,100,0,0,1,100,1,0,0,6,0,1.21,0,80,21,0,0,0,0
884,10/12/1979,280,149,156,S8NCON,12/31/1997,B,1.11,0.59,"626,674","8,247","14,235","542,233",0,"421,461","855,357","136,321",0,"98,900","2,437","96,463",0,0,0,"65,850","65,850",0,1,6,2,"243,936","98,900",101,100,0,0,1,100,1,0,0,6,0,1.21,0,80,21,0,0,0,0
888,11/1/1983,713,36,109,S8NCON,12/31/2007,A,2.57,3.07,"1,028,121",0,"22,869","390,406",0,"2,072,647","11,567,943","10,893,000",0,"107,304","2,300","105,004",0,0,0,"85,208","85,208",0,3,3,0,"241,888","107,304",104,103,0,0,1,103,1,0,0,11,0,1.17,0,86,18,0,0,0,0
888,11/1/1983,713,36,109,S8NCON,12/31/2008,C,0,2.19,"934,174",0,36,0,0,"1,421,937","714,400","66,370",0,"107,304","2,300","105,004",0,0,0,"85,208","85,208",0,3,3,0,"241,888","107,304",104,103,0,0,1,103,1,0,0,11,0,1.17,0,86,18,0,0,0,0
888,11/1/1983,713,36,109,S8NCON,12/31/2003,B,1.24,0.78,"878,133","35,928","15,299","669,266",0,"155,914","424,647","224,709",0,"107,304","2,300","105,004",0,0,0,"85,208","85,208",0,3,3,0,"241,888","107,304",104,103,0,0,1,103,1,0,0,11,0,1.17,0,86,18,0,0,0,0
888,11/1/1983,713,36,109,S8NCON,12/31/2006,B,1.4,0.78,"963,660",0,"25,878","669,266",0,"280,577","661,334","303,185",0,"107,304","2,300","105,004",0,0,0,"85,208","85,208",0,3,3,0,"241,888","107,304",104,103,0,0,1,103,1,0,0,11,0,1.17,0,86,18,0,0,0,0
889,4/4/1980,329,36,109,S8SUBR,12/31/2005,C,0.97,0.97,"547,653","77,167","8,712","478,490",0,"137,349","270,211","128,523",0,"140,000",0,"140,000",0,0,0,"130,232","130,232",0,13,2,0,"1,235,143","140,000",148,148,0,0,0,0,148,0,0,8,0,1.69,0,64,66,18,0,0,0
889,4/4/1980,329,36,109,S8SUBR,12/31/2006,C,1.01,0.91,"583,674","88,662","12,270","478,490",0,"133,564","286,890","139,834",0,"140,000",0,"140,000",0,0,0,"130,232","130,232",0,13,2,0,"1,235,143","140,000",148,148,0,0,0,0,148,0,0,8,0,1.69,0,64,66,18,0,0,0
890,10/7/1980,322,141,151,S8SUBR,12/31/2009,B,0.97,1.05,"195,108","54,591",401,"144,086",0,"77,339","132,050","58,363",0,0,0,0,0,0,0,"27,750","27,750",0,6,5,1,"18,680","46,035",45,45,0,0,0,9,36,0,0,2,0,1.27,0,33,12,0,0,0,0
890,10/7/1980,322,141,151,S8SUBR,12/31/1997,B,1.34,0.86,"277,060","71,317","12,234","144,086",0,"79,495","115,935","23,813",0,0,0,0,0,0,0,"27,750","27,750",0,6,5,1,"18,680","46,035",45,45,0,0,0,9,36,0,0,2,0,1.27,0,33,12,0,0,0,0
